199.30.228.149 - - [07/Aug/2017:01:33:52 -0700] "GET / HTTP/1.1" 404 450 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 GTB7.1" 
76.167.243.99 - - [07/Aug/2017:01:34:05 -0700] "GET / HTTP/1.1" 404 487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:07 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:07 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:07 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:08 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:08 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:20 -0700] "GET / HTTP/1.1" 404 487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:42 -0700] "GET / HTTP/1.1" 404 487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:43 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:43 -0700] "GET / HTTP/1.1" 404 486 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
76.167.243.99 - - [07/Aug/2017:01:34:51 -0700] "GET / HTTP/1.1" 404 487 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 
206.225.80.193 - - [07/Aug/2017:03:24:56 -0700] "HEAD / HTTP/1.1" 301 237 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:14.0) Gecko/20100101 Firefox/14.0.1" 
206.225.80.193 - - [07/Aug/2017:03:24:56 -0700] "HEAD / HTTP/1.1" 200 260 "" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:14.0) Gecko/20100101 Firefox/14.0.1" 
206.225.80.193 - - [07/Aug/2017:03:24:57 -0700] "GET / HTTP/1.0" 301 467 "-" "-" 
206.225.80.193 - - [07/Aug/2017:03:24:57 -0700] "GET / HTTP/1.0" 200 1000 "-" "-" 
66.102.8.129 - - [07/Aug/2017:03:25:16 -0700] "GET / HTTP/1.1" 301 487 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36" 
66.102.8.133 - - [07/Aug/2017:03:25:16 -0700] "GET / HTTP/1.1" 200 743 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Page Speed Insights) Chrome/41.0.2272.118 Safari/537.36" 
34.207.197.84 - - [07/Aug/2017:05:14:30 -0700] "GET / HTTP/1.1" 301 504 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0" 
34.207.197.84 - - [07/Aug/2017:05:14:31 -0700] "GET / HTTP/1.1" 200 1037 "-" "Java/1.8.0_121" 
179.218.137.45 - - [07/Aug/2017:07:49:45 -0700] "GET / HTTP/1.1" 301 487 "-" "Mozilla/5.0 (Windows NT 6.1; rv:45.0) Gecko/20100101 Firefox/45.0" 
179.218.137.45 - - [07/Aug/2017:07:49:46 -0700] "GET / HTTP/1.1" 200 743 "http://aguaysol.space/" "Mozilla/5.0 (Windows NT 6.1; rv:45.0) Gecko/20100101 Firefox/45.0" 
